stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.00000] opening E:\Visual Studio Projects\TrabalhoCPC\x64\Debug\allegro5.cfg r
dtor     D               dtor.c:196  _al_register_destructor          [   0.16568] added dtor for sub_bitmap 0000027BB725D9B0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16573] added dtor for sub_bitmap 0000027BB725CC20, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16577] added dtor for sub_bitmap 0000027BB725DBA0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16582] added dtor for sub_bitmap 0000027BB725CE10, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16586] added dtor for sub_bitmap 0000027BB725D1F0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16592] added dtor for sub_bitmap 0000027BB725C840, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16596] added dtor for sub_bitmap 0000027BB725C650, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16600] added dtor for sub_bitmap 0000027BB725CA30, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16606] added dtor for sub_bitmap 0000027BB725E170, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16612] added dtor for sub_bitmap 0000027BB725C460, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16617] added dtor for sub_bitmap 0000027BB725D000, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16621] added dtor for sub_bitmap 0000027BB725D3E0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16626] added dtor for sub_bitmap 0000027BB725DD90, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16630] added dtor for sub_bitmap 0000027BB725DF80, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16639] added dtor for sub_bitmap 0000027BB7261DB0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16644] added dtor for sub_bitmap 0000027BB72615F0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16648] added dtor for sub_bitmap 0000027BB7261020, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16653] added dtor for sub_bitmap 0000027BB7260480, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16657] added dtor for sub_bitmap 0000027BB7260670, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16662] added dtor for sub_bitmap 0000027BB7260860, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16667] added dtor for sub_bitmap 0000027BB7261210, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16672] added dtor for sub_bitmap 0000027BB7260E30, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16677] added dtor for sub_bitmap 0000027BB7261400, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16682] added dtor for sub_bitmap 0000027BB7260A50, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16687] added dtor for sub_bitmap 0000027BB72617E0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16692] added dtor for sub_bitmap 0000027BB7260C40, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16697] added dtor for sub_bitmap 0000027BB7261FA0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16702] added dtor for sub_bitmap 0000027BB7262190, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16707] added dtor for sub_bitmap 0000027BB72619D0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16712] added dtor for sub_bitmap 0000027BB7261BC0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16719] added dtor for sub_bitmap 0000027BB72649F0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16723] added dtor for sub_bitmap 0000027BB7266CD0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16728] added dtor for sub_bitmap 0000027BB7264FC0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16733] added dtor for sub_bitmap 0000027BB7266510, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16738] added dtor for sub_bitmap 0000027BB7263690, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16743] added dtor for sub_bitmap 0000027BB7264BE0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16747] added dtor for sub_bitmap 0000027BB7264DD0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16752] added dtor for sub_bitmap 0000027BB7263C60, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16757] added dtor for sub_bitmap 0000027BB72653A0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16762] added dtor for sub_bitmap 0000027BB7266700, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16766] added dtor for sub_bitmap 0000027BB7265590, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16772] added dtor for sub_bitmap 0000027BB72651B0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16776] added dtor for sub_bitmap 0000027BB7264420, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16781] added dtor for sub_bitmap 0000027BB7265780, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16785] added dtor for sub_bitmap 0000027BB7264230, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16790] added dtor for sub_bitmap 0000027BB7263E50, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16795] added dtor for sub_bitmap 0000027BB7264040, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16800] added dtor for sub_bitmap 0000027BB7265970, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16805] added dtor for sub_bitmap 0000027BB7264610, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16810] added dtor for sub_bitmap 0000027BB7265F40, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16814] added dtor for sub_bitmap 0000027BB7266130, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16819] added dtor for sub_bitmap 0000027BB7265B60, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16824] added dtor for sub_bitmap 0000027BB7264800, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16829] added dtor for sub_bitmap 0000027BB72668F0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16834] added dtor for sub_bitmap 0000027BB7265D50, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16839] added dtor for sub_bitmap 0000027BB7266320, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16844] added dtor for sub_bitmap 0000027BB7266AE0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16848] added dtor for sub_bitmap 0000027BB7266EC0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16853] added dtor for sub_bitmap 0000027BB72670B0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16858] added dtor for sub_bitmap 0000027BB7263A70, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16863] added dtor for sub_bitmap 0000027BB72634A0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16869] added dtor for sub_bitmap 0000027BB7263880, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16875] added dtor for sub_bitmap 0000027BB7269C80, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16880] added dtor for sub_bitmap 0000027BB7269A90, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16885] added dtor for sub_bitmap 0000027BB726B1D0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16890] added dtor for sub_bitmap 0000027BB726C720, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16895] added dtor for sub_bitmap 0000027BB726CB00, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16900] added dtor for sub_bitmap 0000027BB726A630, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16905] added dtor for sub_bitmap 0000027BB726B7A0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16909] added dtor for sub_bitmap 0000027BB7269E70, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16914] added dtor for sub_bitmap 0000027BB726AA10, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16919] added dtor for sub_bitmap 0000027BB726BD70, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16924] added dtor for sub_bitmap 0000027BB726D0D0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16930] added dtor for sub_bitmap 0000027BB726BF60, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16935] added dtor for sub_bitmap 0000027BB726B990, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16939] added dtor for sub_bitmap 0000027BB726B3C0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16944] added dtor for sub_bitmap 0000027BB726AFE0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16949] added dtor for sub_bitmap 0000027BB726C150, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16954] added dtor for sub_bitmap 0000027BB726C340, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16958] added dtor for sub_bitmap 0000027BB726A440, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16963] added dtor for sub_bitmap 0000027BB726A060, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16967] added dtor for sub_bitmap 0000027BB726C910, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16972] added dtor for sub_bitmap 0000027BB726BB80, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16977] added dtor for sub_bitmap 0000027BB72698A0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16981] added dtor for sub_bitmap 0000027BB726C530, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16986] added dtor for sub_bitmap 0000027BB726A250, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16991] added dtor for sub_bitmap 0000027BB726A820, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16996] added dtor for sub_bitmap 0000027BB726B5B0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17006] added dtor for sub_bitmap 0000027BB726CCF0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17012] added dtor for sub_bitmap 0000027BB726CEE0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17018] added dtor for sub_bitmap 0000027BB726AC00, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17024] added dtor for sub_bitmap 0000027BB72694C0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17030] added dtor for sub_bitmap 0000027BB726ADF0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17036] added dtor for sub_bitmap 0000027BB72696B0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17044] added dtor for sub_bitmap 0000027BB7271630, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17049] added dtor for sub_bitmap 0000027BB7270C80, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17055] added dtor for sub_bitmap 0000027BB7273150, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17060] added dtor for sub_bitmap 0000027BB7273340, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17064] added dtor for sub_bitmap 0000027BB726FB10, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17069] added dtor for sub_bitmap 0000027BB7271C00, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17073] added dtor for sub_bitmap 0000027BB7271820, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17078] added dtor for sub_bitmap 0000027BB7271A10, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17083] added dtor for sub_bitmap 0000027BB72700E0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17088] added dtor for sub_bitmap 0000027BB72725B0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17093] added dtor for sub_bitmap 0000027BB7273530, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17099] added dtor for sub_bitmap 0000027BB72704C0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17103] added dtor for sub_bitmap 0000027BB726FEF0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17107] added dtor for sub_bitmap 0000027BB7270E70, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17111] added dtor for sub_bitmap 0000027BB7271DF0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17115] added dtor for sub_bitmap 0000027BB72727A0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17120] added dtor for sub_bitmap 0000027BB726F920, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17123] added dtor for sub_bitmap 0000027BB7271250, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17125] added dtor for sub_bitmap 0000027BB7271440, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17128] added dtor for sub_bitmap 0000027BB72702D0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17131] added dtor for sub_bitmap 0000027BB72706B0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17134] added dtor for sub_bitmap 0000027BB726FD00, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17137] added dtor for sub_bitmap 0000027BB72723C0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17139] added dtor for sub_bitmap 0000027BB72708A0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17142] added dtor for sub_bitmap 0000027BB7270A90, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17145] added dtor for sub_bitmap 0000027BB7271FE0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17147] added dtor for sub_bitmap 0000027BB7272D70, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17150] added dtor for sub_bitmap 0000027BB72721D0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17153] added dtor for sub_bitmap 0000027BB7271060, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17155] added dtor for sub_bitmap 0000027BB7272990, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17158] added dtor for sub_bitmap 0000027BB7272B80, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17161] added dtor for sub_bitmap 0000027BB7272F60, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17166] added dtor for sub_bitmap 0000027BB7277540, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17170] added dtor for sub_bitmap 0000027BB7275830, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17172] added dtor for sub_bitmap 0000027BB7275260, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17175] added dtor for sub_bitmap 0000027BB72769A0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17178] added dtor for sub_bitmap 0000027BB7275FF0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17180] added dtor for sub_bitmap 0000027BB7276D80, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17184] added dtor for sub_bitmap 0000027BB7276F70, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17186] added dtor for sub_bitmap 0000027BB7276B90, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17189] added dtor for sub_bitmap 0000027BB72761E0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17192] added dtor for sub_bitmap 0000027BB7277160, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17195] added dtor for sub_bitmap 0000027BB7275C10, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17198] added dtor for sub_bitmap 0000027BB7277350, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17201] added dtor for sub_bitmap 0000027BB72765C0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17204] added dtor for sub_bitmap 0000027BB7273930, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17206] added dtor for sub_bitmap 0000027BB7273B20, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17209] added dtor for sub_bitmap 0000027BB7273D10, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17212] added dtor for sub_bitmap 0000027BB72763D0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17214] added dtor for sub_bitmap 0000027BB7274C90, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17217] added dtor for sub_bitmap 0000027BB7275450, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17219] added dtor for sub_bitmap 0000027BB7273F00, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17222] added dtor for sub_bitmap 0000027BB72767B0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17225] added dtor for sub_bitmap 0000027BB7275640, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17228] added dtor for sub_bitmap 0000027BB7275A20, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17231] added dtor for sub_bitmap 0000027BB7275E00, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17234] added dtor for sub_bitmap 0000027BB72740F0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17236] added dtor for sub_bitmap 0000027BB72742E0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17239] added dtor for sub_bitmap 0000027BB72744D0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17242] added dtor for sub_bitmap 0000027BB72748B0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17244] added dtor for sub_bitmap 0000027BB72746C0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17247] added dtor for sub_bitmap 0000027BB7274AA0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17250] added dtor for sub_bitmap 0000027BB7274E80, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17252] added dtor for sub_bitmap 0000027BB7275070, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17257] added dtor for sub_bitmap 0000027BB72803E0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17260] added dtor for sub_bitmap 0000027BB7280F80, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17264] added dtor for sub_bitmap 0000027BB7279B40, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17268] added dtor for sub_bitmap 0000027BB727B280, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17272] added dtor for sub_bitmap 0000027BB727AAC0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17275] added dtor for sub_bitmap 0000027BB727BA40, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17278] added dtor for sub_bitmap 0000027BB7280D90, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17282] added dtor for sub_bitmap 0000027BB727BC30, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17284] added dtor for sub_bitmap 0000027BB7281170, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17287] added dtor for sub_bitmap 0000027BB727B470, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17291] added dtor for sub_bitmap 0000027BB727B660, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17296] added dtor for sub_bitmap 0000027BB727D180, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17301] added dtor for sub_bitmap 0000027BB727CF90, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17306] added dtor for sub_bitmap 0000027BB727F080, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17311] added dtor for sub_bitmap 0000027BB727C7D0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17313] added dtor for sub_bitmap 0000027BB7279D30, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17316] added dtor for sub_bitmap 0000027BB727BE20, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17320] added dtor for sub_bitmap 0000027BB727A6E0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17323] added dtor for sub_bitmap 0000027BB7281360, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17327] added dtor for sub_bitmap 0000027BB7280BA0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17330] added dtor for sub_bitmap 0000027BB727F460, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17332] added dtor for sub_bitmap 0000027BB727E4E0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17336] added dtor for sub_bitmap 0000027BB727B850, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17340] added dtor for sub_bitmap 0000027BB727F650, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17344] added dtor for sub_bitmap 0000027BB727C010, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17347] added dtor for sub_bitmap 0000027BB727FC20, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17349] added dtor for sub_bitmap 0000027BB727F840, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17352] added dtor for sub_bitmap 0000027BB727C200, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17355] added dtor for sub_bitmap 0000027BB72805D0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17359] added dtor for sub_bitmap 0000027BB727E6D0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17362] added dtor for sub_bitmap 0000027BB727A300, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17365] added dtor for sub_bitmap 0000027BB727A110, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17368] added dtor for sub_bitmap 0000027BB7279950, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17371] added dtor for sub_bitmap 0000027BB727D940, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17376] added dtor for sub_bitmap 0000027BB727EE90, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17379] added dtor for sub_bitmap 0000027BB72807C0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17382] added dtor for sub_bitmap 0000027BB727A4F0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17385] added dtor for sub_bitmap 0000027BB727B090, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17388] added dtor for sub_bitmap 0000027BB727C3F0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17393] added dtor for sub_bitmap 0000027BB727CDA0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17398] added dtor for sub_bitmap 0000027BB727E8C0, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17403] added dtor for sub_bitmap 0000027BB7279F20, func 00007FF8D514118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17407] added dtor for sub_bitmap 0000027BB727EAB0, func 00007FF8D514118B
dtor     D               dtor.c:227  _al_unregister_destructor        [   0.17413] removed dtor for bitmap 0000027BB71CAD90
dtor     D               dtor.c:196  _al_register_destructor          [   0.17417] added dtor for font 0000027BB24A1100, func 00007FF8F44E128F
dtor     D               dtor.c:227  _al_unregister_destructor        [   0.17419] removed dtor for bitmap 0000027BB2535890
dtor     D               dtor.c:196  _al_register_destructor          [   0.17423] added dtor for timer 0000027BB05E5690, func 00007FF8D5141050
dtor     D               dtor.c:196  _al_register_destructor          [   0.17427] added dtor for queue 0000027BB05F3F70, func 00007FF8D5141C30
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.17438] opening SuPostcode-VGeLe.ttf rb
font     D                ttf.c:973  al_load_ttf_font_stretch_f       [   0.17479] Font SuPostcode-VGeLe.ttf loaded with pixel size 0 x 50.
font     D                ttf.c:975  al_load_ttf_font_stretch_f       [   0.17484]     ascent=47.0, descent=-11.0, height=58.0
dtor     D               dtor.c:196  _al_register_destructor          [   0.17488] added dtor for ttf_font 0000027BB722D200, func 00007FF8F44E128F
audio-dsound D           dsound.cpp:322  _dsound_allocate_voice           [   0.17505] Allocating voice
audio-dsound D           dsound.cpp:381  _dsound_allocate_voice           [   0.17511] Allocated voice
dtor     D               dtor.c:196  _al_register_destructor          [   0.17515] added dtor for voice 0000027BB05FAC00, func 00007FF8DC7C1168
dtor     D               dtor.c:196  _al_register_destructor          [   0.17519] added dtor for mixer 0000027BB71D1270, func 00007FF8DC7C147E
audio-dsound D           dsound.cpp:477  _dsound_start_voice              [   0.17522] Starting voice
audio-dsound D           dsound.cpp:505  _dsound_start_voice              [   0.17525] CreateSoundBuffer
audio-dsound D           dsound.cpp:513  _dsound_start_voice              [   0.17720] CreateSoundBuffer succeeded
